"AphiaID","scientificName","scientificNameWWF","vernacularName","scientificNameID","match_type","acceptedNameUsageID","rank","listedIn","annex","note","status","id","url","authority","unacceptreason","taxonRankID","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","modified","gbif_speciesKey","gbif_scientificName","gbif_matchType","taxonID","sdm_result"
271422,"Pristis clavata","Pristis clavata","Dwarf sawfish","urn:lsid:marinespecies.org:taxname:271422","exact",271422,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Pristidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5216282,"Pristis clavata Garman, 1906","EXACT",271422,"available"
105848,"Pristis pectinata","Pristis pectinata","Smalltooth sawfish","urn:lsid:marinespecies.org:taxname:105848","exact",105848,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Pristidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5216292,"Pristis pectinata Latham, 1794","EXACT",105848,"available"
105849,"Pristis pristis","Pristis pristis","Largetooth sawfish","urn:lsid:marinespecies.org:taxname:105849","exact",105849,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Rhinopristiformes","Pristidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5216276,"Pristis pristis (Linnaeus, 1758)","EXACT",105849,"available"
105837,"Cetorhinus maximus","Cetorhinus maximus","Basking shark","urn:lsid:marinespecies.org:taxname:105837","exact",105837,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes","Cetorhinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2420726,"Cetorhinus maximus (Gunnerus, 1765)","EXACT",105837,"available"
105838,"Carcharodon carcharias","Carcharodon carcharias","White shark","urn:lsid:marinespecies.org:taxname:105838","exact",105838,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2420694,"Carcharodon carcharias (Linnaeus, 1758)","EXACT",105838,"available"
105912,"Etmopterus pusillus","Etmopterus pusillus","Smooth lantern shark","urn:lsid:marinespecies.org:taxname:105912","exact",105912,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2421031,"Etmopterus pusillus (Lowe, 1839)","EXACT",105912,"available"
1042871,"Manta alfredi","Manta alfredi","Reef manta ray","urn:lsid:marinespecies.org:taxname:298794","exact",1042871,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419160,"Manta alfredi (Krefft, 1868)","EXACT",1042871,"available"
1026118,"Manta birostris","Manta birostris","Giant manta ray","urn:lsid:marinespecies.org:taxname:105857","exact",1026118,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419163,"Manta birostris (Walbaum, 1792)","EXACT",1026118,"available"
105858,"Mobula mobular","Mobula mobular","Devil fish","urn:lsid:marinespecies.org:taxname:105858","exact",105858,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419188,"Mobula mobular (Bonnaterre, 1788)","EXACT",105858,"unavailable"
271483,"Mobula rochebrunei","Mobula rochebrunei","Lesser Guinean devil ray","urn:lsid:marinespecies.org:taxname:271483","exact",271483,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419224,"Mobula rochebrunei (Vaillant, 1879)","EXACT",271483,"unavailable"
217430,"Mobula thurstoni","Mobula thurstoni","Smoothtail mobula","urn:lsid:marinespecies.org:taxname:217430","exact",217430,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419218,"Mobula thurstoni (Lloyd, 1908)","EXACT",217430,"unavailable"
217434,"Mobula eregoodootenkee","Mobula eregoodootenkee","Longhorned mobula","urn:lsid:marinespecies.org:taxname:217434","exact",217434,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419206,"Mobula eregoodootenkee (Bleeker, 1859)","EXACT",217434,"unavailable"
105859,"Mobula tarapacana","Mobula tarapacana","Chilean devil ray","urn:lsid:marinespecies.org:taxname:105859","exact",105859,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419179,"Mobula tarapacana (Philippi, 1892)","EXACT",105859,"unavailable"
217436,"Mobula kuhlii","Mobula kuhlii","Shortfin devil ray","urn:lsid:marinespecies.org:taxname:217436","exact",217436,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419221,"Mobula kuhlii (Müller & Henle, 1841)","EXACT",217436,"unavailable"
158530,"Mobula hypostoma","Mobula hypostoma","Lesser devil ray","urn:lsid:marinespecies.org:taxname:158530","exact",158530,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Mobulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2419210,"Mobula hypostoma (Bancroft, 1831)","EXACT",158530,"available"
105871,"Raja nidarosiensis","Raja (Dipturus) nidarosiensis","Norwegian skate","urn:lsid:marinespecies.org:taxname:293391","exact_subgenus",105871,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5216139,"Raja nidarosiensis Storm, 1881","EXACT",105871,"unavailable"
105896,"Raja alba","Raja alba","White skate","urn:lsid:marinespecies.org:taxname:217404","exact",105896,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5216147,"Raja alba Lacepède, 1803","EXACT",105896,"available"
105928,"Squatina squatina","Squatina squatina","Angel shark","urn:lsid:marinespecies.org:taxname:105928","exact",105928,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Squatiniformes","Squatinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2417781,"Squatina squatina (Linnaeus, 1758)","EXACT",105928,"unavailable"
127186,"Salmo salar","Salmo salar","Salmon","urn:lsid:marinespecies.org:taxname:127186","exact",127186,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,7595433,"Salmo salar Linnaeus, 1758","EXACT",127186,"available"
127187,"Salmo trutta","Salmo trutta","Sea trout","urn:lsid:marinespecies.org:taxname:127187","exact",127187,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8215487,"Salmo trutta Linnaeus, 1758","EXACT",127187,"available"
154238,"Coregonus oxyrhynchus","Coregonus oxyrhynchus","Houting","urn:lsid:marinespecies.org:taxname:400255","exact",154238,"Species","NRL","3",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2351155,"Coregonus oxyrinchus (Linnaeus, 1758)","FUZZY",154238,"unavailable"
137080,"Halichoerus grypus","Halichoerus grypus","Grey Seal","urn:lsid:marinespecies.org:taxname:137080","exact",137080,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Mammalia","Carnivora","Phocidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2434806,"Halichoerus grypus (Fabricius, 1791)","EXACT",137080,"available"
137081,"Monachus monachus","Monachus monachus","Mediterranean monk seal","urn:lsid:marinespecies.org:taxname:137081","exact",137081,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Mammalia","Carnivora","Phocidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2434779,"Monachus monachus (Hermann, 1779)","EXACT",137081,"unavailable"
137084,"Phoca vitulina","Phoca vitulina","Harbor seal","urn:lsid:marinespecies.org:taxname:137084","exact",137084,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Mammalia","Carnivora","Phocidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2434793,"Phoca vitulina Linnaeus, 1758","EXACT",137084,"available"
137117,"Phocoena phocoena","Phocoena phocoena","Harbour porpoise","urn:lsid:marinespecies.org:taxname:137117","exact",137117,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Mammalia","Cetartiodactyla","Phocoenidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2440669,"Phocoena phocoena (Linnaeus, 1758)","EXACT",137117,"available"
137111,"Tursiops truncatus","Tursiops truncatus","Common bottlenose dolphin","urn:lsid:marinespecies.org:taxname:137111","exact",137111,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2440447,"Tursiops truncatus (Montagu, 1821)","EXACT",137111,"available"
137205,"Caretta caretta","Caretta caretta","Loggerhead sea turtle","urn:lsid:marinespecies.org:taxname:137205","exact",137205,"Species","HD","2, 4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Testudines","Cheloniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8894817,"Caretta caretta (Linnaeus, 1758)","EXACT",137205,"available"
137206,"Chelonia mydas","Chelonia mydas","Green sea turtle","urn:lsid:marinespecies.org:taxname:137206","exact",137206,"Species","HD","2, 4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Testudines","Cheloniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2442225,"Chelonia mydas (Linnaeus, 1758)","EXACT",137206,"available"
137208,"Lepidochelys kempii","Lepidochelys kempii","Kemp's ridley sea turtle","urn:lsid:marinespecies.org:taxname:137208","exact",137208,"Species","HD","4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Testudines","Cheloniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2442165,"Lepidochelys kempii Garman, 1880","EXACT",137208,"available"
137207,"Eretmochelys imbricata","Eretmochelys imbricata","Hawksbill sea turtle","urn:lsid:marinespecies.org:taxname:137207","exact",137207,"Species","HD","4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Testudines","Cheloniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8841716,"Eretmochelys imbricata (Linnaeus, 1766)","EXACT",137207,"available"
137209,"Dermochelys coriacea","Dermochelys coriacea","Leatherback sea turtle","urn:lsid:marinespecies.org:taxname:137209","exact",137209,"Species","HD","4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata",NA,"Testudines","Dermochelyidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,9789983,"Dermochelys coriacea (Vandelli, 1761)","EXACT",137209,"available"
101174,"Petromyzon marinus","Petromyzon marinus","Sea lamprey
","urn:lsid:marinespecies.org:taxname:101174","exact",101174,"Species","HD","2","Except the Swedish populations","accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Petromyzonti","Petromyzontiformes","Petromyzontidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8236498,"Petromyzon marinus Linnaeus, 1758","EXACT",101174,"available"
126276,"Acipenser naccarii","Acipenser naccarii","Adriatic sturgeon","urn:lsid:marinespecies.org:taxname:126276","exact",126276,"Species","HD","2, 4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2402193,"Acipenser naccarii Bonaparte, 1836","EXACT",126276,"unavailable"
126279,"Acipenser sturio","Acipenser sturio","European sea sturgeon","urn:lsid:marinespecies.org:taxname:126279","exact",126279,"Species","HD","2, 4",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2402203,"Acipenser sturio Linnaeus, 1758","EXACT",126279,"unavailable"
1605284,"Aphanius iberus","Aphanius iberus","Spanish toothcarp","urn:lsid:marinespecies.org:taxname:126429","exact",1605284,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Cyprinodontiformes","Aphaniidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2348049,"Aphanius iberus (Valenciennes, 1846)","EXACT",1605284,"unavailable"
126428,"Aphanius fasciatus","Aphanius fasciatus","Mediterranean killifish","urn:lsid:marinespecies.org:taxname:126428","exact",126428,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Cyprinodontiformes","Cyprinodontidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2348104,"Aphanius fasciatus (Valenciennes, 1821)","EXACT",126428,"unavailable"
126901,"Knipowitschia panizzae","Knipowitschia (Padogobius) panizzae","Knipowitschia panizzae","urn:lsid:marinespecies.org:taxname:126901","exact_subgenus",126901,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2375697,"Knipowitschia panizzae (Verga, 1841)","EXACT",126901,"unavailable"
1605283,"Pomatoschistus canestrini","Pomatoschistus canestrini","Canestrini's goby","urn:lsid:marinespecies.org:taxname:405555","exact",1605283,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2379274,"Pomatoschistus canestrinii (Ninni, 1883)","FUZZY",1605283,"unavailable"
1039848,"Gibbula nivosa","Gibbula nivosa","Steromphala nivosa
","urn:lsid:marinespecies.org:taxname:141791","exact",1039848,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5724078,"Gibbula nivosa A.Adams, 1853","EXACT",1039848,"unavailable"
715999,"Alisma wahlenbergii","Alisma wahlenbergii","Baltic water-plantain","urn:lsid:marinespecies.org:taxname:715999","exact",715999,"Species","HD","2",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Alismatales","Alismataceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2865134,"Alisma wahlenbergii (Holmb.) Juz.","EXACT",715999,"unavailable"
282185,"Pelecus cultratus","Pelecus cultratus","Ziege","urn:lsid:marinespecies.org:taxname:282185","exact",282185,"Species","HD","5",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,2367038,"Pelecus cultratus (Linnaeus, 1758)","EXACT",282185,"unavailable"
140679,"Patella ferruginea","Patella ferruginea","Ferruginous limpet","urn:lsid:marinespecies.org:taxname:140679","exact",140679,"Species","HD","5",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Mollusca","Gastropoda",NA,"Patellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5728503,"Patella ferruginea Gmelin, 1791","EXACT",140679,"unavailable"
140459,"Lithophaga lithophaga","Lithophaga lithophaga","Date mussel","urn:lsid:marinespecies.org:taxname:140459","exact",140459,"Species","HD","5",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,4374632,"Lithophaga lithophaga (Linnaeus, 1758)","EXACT",140459,"available"
140780,"Pinna nobilis","Pinna nobilis","Noble pen shell","urn:lsid:marinespecies.org:taxname:140780","exact",140780,"Species","HD","5",NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Mollusca","Bivalvia","Ostreida","Pinnidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,4374731,"Pinna nobilis Linnaeus, 1758","EXACT",140780,"available"
159021,"Pusa hispida","Phoca hispida",NA,NA,"exact",NA,"Species",NA,NA,NA,"accepted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Mammalia","Carnivora","Phocidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5219369,"Pusa hispida (Schreber, 1775)","EXACT",159021,"available"
137086,"Balaena mysticetus",NA,NA,NA,"exact",NA,"Species",NA,NA,NA,"accepted",137012,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137086","Linnaeus, 1758",NA,220,137086,"Balaena mysticetus","Linnaeus, 1758",137012,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenidae","Balaena","Fordyce, E.; Perrin, W.F. (2024). World Cetacea Database. Balaena mysticetus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137086 on 2024-04-02","urn:lsid:marinespecies.org:taxname:137086",1,NA,NA,0,NA,"2008-08-20T11:25:36.853Z",2440330,"Balaena mysticetus Linnaeus, 1758","EXACT",137086,"unavailable"
